food_id,food_name,cuisine_type,region,country,diet_type,meal_type,serving_size_g,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,suitable_breakfast,suitable_lunch,suitable_dinner,suitable_snack,spring,summer,fall,winter,allergens
702,Vegetable Hakka NoodlesSzechuan Eggplant,Chinese,Asian,China,Vegetarian,Dinner,100,212.3,8.5,4.3,36.8,8.6,4.4,395.0,34.0,1,1,1,0,1,1,1,1,[]
703,Kimchi Buchimgae,Korean,Asian,South Korea,Non-Vegetarian,Snack,100,369.3,19.9,20.1,10.8,0.6,9.1,1038.0,121.0,1,0,0,1,1,1,1,1,['None']
704,Crispy Tofu,Chinese,Asian,China,Vegetarian,Breakfast,100,212.2,17.7,13.8,30.3,4.8,3.6,630.0,23.0,1,1,0,0,1,1,1,1,"['Nuts', 'Shellfish']"
705,Dak Galbi,Korean,Asian,South Korea,Non-Vegetarian,Breakfast,100,246.6,7.8,8.7,21.7,5.1,17.1,316.0,36.0,1,0,1,0,0,1,1,1,['Soy']
706,Tofu Pra Ram,Thai,Asian,Thailand,Vegetarian,Beverage,100,243.2,12.8,8.6,24.0,6.8,4.8,119.0,29.0,1,0,1,0,0,1,0,1,['Nuts']
707,Beef Teriyaki,Japanese,Asian,Japan,Non-Vegetarian,Lunch,100,306.4,26.6,24.3,25.3,1.2,3.5,413.0,46.0,0,1,0,1,1,1,1,1,[]
708,Mutton Kofta,Indian,Asian,India,Non-Vegetarian,Beverage,100,319.0,32.2,29.2,23.9,1.1,1.1,1032.0,99.0,0,1,0,0,1,1,1,0,[]
709,Chicken Tikka Masala,Indian,Asian,India,Non-Vegetarian,Dinner,100,304.6,30.6,23.5,30.0,0.3,7.5,1066.0,64.0,0,1,1,0,1,1,1,1,['Gluten']
710,Chile con Queso,Mexican,Latin American,Mexico,Vegetarian,Snack,100,260.1,6.8,19.3,11.3,6.6,3.3,599.0,7.0,1,0,0,1,0,1,0,1,['Soy']
711,Honey Walnut Shrimp,Chinese,Asian,China,Non-Vegetarian,Dessert,100,270.6,5.4,28.3,32.4,0.7,34.0,751.0,139.0,0,1,1,0,1,1,0,1,['Soy']
712,Goong Ob Woonsen,Thai,Asian,Thailand,Non-Vegetarian,Dinner,100,186.7,27.9,13.1,9.7,4.1,5.9,979.0,67.0,0,0,1,0,1,1,1,1,"['None', 'Dairy']"
713,Haemul Sundubu,Korean,Asian,South Korea,Non-Vegetarian,Breakfast,100,312.0,11.1,24.7,28.8,3.1,8.4,808.0,60.0,1,0,0,0,1,0,1,1,[]
714,Vegetable Hot Pot,Chinese,Asian,China,Vegetarian,Beverage,100,328.8,6.2,18.2,14.1,7.3,13.7,218.0,39.0,0,1,1,0,1,1,1,1,[]
715,Vegetable Quesadilla,Mexican,Latin American,Mexico,Vegetarian,Snack,100,213.2,14.3,14.5,22.1,3.5,5.3,165.0,6.0,0,0,1,1,1,0,0,0,"['None', 'Soy']"
716,Garlic Mushroom Rice,Chinese,Asian,China,Vegetarian,Beverage,100,126.2,8.1,16.5,15.7,3.0,10.0,238.0,4.0,1,1,1,1,1,1,1,1,"['Shellfish', 'Nuts']"
717,Bouillabaisse,French,European,France,Non-Vegetarian,Beverage,100,191.7,33.5,26.1,15.6,3.9,5.4,909.0,112.0,0,0,1,1,1,1,1,1,"['Gluten', 'Nuts', 'Dairy']"
718,Daikon Salad,Japanese,Asian,Japan,Vegetarian,Lunch,100,257.2,6.2,3.7,28.2,9.1,9.0,683.0,40.0,0,0,1,0,1,1,1,1,"['Eggs', 'Shellfish']"
719,Htapodi Krasato,Greek,European,Greece,Non-Vegetarian,Snack,100,190.9,28.8,22.8,34.4,5.9,6.9,519.0,126.0,0,0,0,1,1,1,1,0,"['Soy', 'None']"
720,Vegetable Tostadas,Mexican,Latin American,Mexico,Vegetarian,Beverage,100,126.8,12.4,18.5,25.3,7.0,7.0,406.0,12.0,0,1,1,1,1,1,0,1,['Shellfish']
721,Escargots,French,European,France,Non-Vegetarian,Breakfast,100,390.5,19.0,23.8,25.2,7.1,15.3,528.0,38.0,1,1,0,1,1,1,1,0,"['Gluten', 'Shellfish']"
722,Arnaki Fricase,Greek,European,Greece,Non-Vegetarian,Lunch,100,217.0,33.2,21.9,26.6,1.5,7.2,325.0,75.0,0,1,1,0,1,1,1,1,['Gluten']
723,Tomato Rice,Indian,Asian,India,Vegetarian,Breakfast,100,356.7,7.2,21.5,27.1,5.6,9.3,517.0,4.0,1,0,0,0,1,0,1,1,['None']
724,Fattet Djej,Lebanese,Middle Eastern,Lebanon,Non-Vegetarian,Dinner,100,154.2,33.2,13.9,29.6,6.0,2.1,539.0,110.0,0,0,1,0,1,0,1,1,"['Gluten', 'None']"
725,Kalakand,Indian,Asian,India,Vegetarian,Dinner,100,341.4,14.0,11.5,41.8,3.1,14.7,775.0,7.0,0,1,0,1,1,1,1,1,"['Eggs', 'Soy']"
726,Chicken Ghee Roast,Indian,Asian,India,Non-Vegetarian,Snack,100,224.9,17.0,14.0,29.5,2.3,0.9,608.0,148.0,1,0,1,1,0,1,1,0,[]
727,Chili Con Carne,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,357.4,11.2,8.3,49.6,6.7,7.1,363.0,37.0,1,1,0,0,0,0,1,1,[]
728,Pizza Marinara,Italian,European,Italy,Vegetarian,Snack,100,130.1,10.0,18.8,29.9,8.7,7.2,596.0,29.0,1,0,0,1,0,1,0,1,['Soy']
729,Miyeokguk,Korean,Asian,South Korea,Non-Vegetarian,Beverage,100,193.5,22.2,22.0,7.1,2.2,5.3,1197.0,87.0,0,1,1,0,1,1,1,1,"['Gluten', 'Soy', 'Nuts']"
730,Vegetable Pad Woon Sen,Thai,Asian,Thailand,Vegetarian,Dinner,100,304.0,8.2,16.5,33.8,9.1,6.8,523.0,25.0,0,1,1,1,1,1,1,1,[]
731,Vegetable Enchiladas,Mexican,Latin American,Mexico,Vegetarian,Breakfast,100,304.3,7.2,6.9,20.5,7.1,6.3,248.0,29.0,1,1,1,0,1,1,1,1,"['Shellfish', 'Gluten', 'None']"
732,Risotto ai Frutti di Mare,Italian,European,Italy,Non-Vegetarian,Dessert,100,296.0,5.6,13.3,58.6,4.3,36.6,666.0,121.0,0,0,1,0,1,1,0,1,"['None', 'Shellfish']"
733,Nam Tok Moo,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,186.0,15.2,8.4,22.6,2.7,5.2,307.0,81.0,0,1,0,0,1,1,1,1,['Gluten']
734,Donne Biryani,Indian,Asian,India,Non-Vegetarian,Breakfast,100,379.5,11.6,19.6,27.0,6.7,12.6,490.0,58.0,1,1,0,1,1,1,1,1,"['Eggs', 'Gluten', 'Dairy']"
735,Chile Colorado,Mexican,Latin American,Mexico,Non-Vegetarian,Lunch,100,307.0,31.6,17.1,12.7,5.2,6.7,703.0,89.0,0,1,1,0,1,1,1,0,"['None', 'Soy']"
736,Sopa de Fideo with Vegetables,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,151.1,10.5,9.1,49.8,5.8,7.8,496.0,37.0,0,1,1,0,1,1,1,1,"['None', 'Soy']"
737,Psarosoupa,Greek,European,Greece,Non-Vegetarian,Dessert,100,440.2,5.1,24.4,45.5,2.5,19.8,718.0,59.0,0,1,1,0,1,0,1,1,"['Gluten', 'Dairy']"
738,Gai Tod,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,378.7,21.7,28.9,21.0,3.8,5.4,416.0,75.0,0,0,1,1,1,1,1,1,"['Gluten', 'Eggs', 'None']"
739,Milanesa de Res,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,224.8,14.3,13.9,43.3,2.5,5.0,666.0,141.0,0,1,0,0,1,1,1,1,"['Dairy', 'None', 'Shellfish']"
740,Badami Paneer,Indian,Asian,India,Vegetarian,Breakfast,100,377.6,11.3,15.3,22.5,7.9,14.0,300.0,23.0,1,0,0,0,1,1,1,1,"['Nuts', 'Gluten']"
741,Pollo Asado,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,227.4,19.5,8.5,39.4,2.7,14.9,999.0,111.0,1,1,1,1,1,0,1,1,"['Nuts', 'Dairy', 'Gluten']"
742,Tod Mun Pla,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,303.6,32.8,9.7,14.9,1.5,9.9,650.0,118.0,0,0,1,1,1,0,0,1,['None']
743,Black Pepper Tofu,Thai,Asian,Thailand,Vegetarian,Snack,100,271.2,5.5,7.1,21.3,5.3,4.3,114.0,35.0,1,0,0,0,1,1,0,1,"['Soy', 'Shellfish', 'Gluten']"
744,Fish Sayyadieh,Lebanese,Middle Eastern,Lebanon,Non-Vegetarian,Dinner,100,391.4,21.8,15.4,5.2,4.1,8.3,432.0,49.0,1,1,0,0,1,0,1,1,[]
745,Spaghetti alla Puttanesca,Italian,European,Italy,Non-Vegetarian,Dessert,100,437.0,6.5,10.9,46.8,1.5,24.2,993.0,127.0,1,1,1,1,0,1,1,0,['None']
746,Salmon Nigiri,Japanese,Asian,Japan,Non-Vegetarian,Dinner,100,250.1,33.9,16.9,28.2,2.9,9.0,1117.0,40.0,1,1,1,1,1,0,1,1,"['Gluten', 'Dairy', 'None']"
747,Canard à l'Orange,French,European,France,Non-Vegetarian,Dessert,100,480.9,8.4,25.8,32.0,4.0,36.3,560.0,144.0,0,0,1,1,1,1,0,1,"['Eggs', 'Nuts', 'Dairy']"
748,Lepre in Salmì,Italian,European,Italy,Non-Vegetarian,Dinner,100,162.5,18.0,19.8,22.3,3.9,0.2,1164.0,35.0,0,1,1,1,0,0,0,1,"['Nuts', 'Eggs', 'Dairy']"
749,Peperonata,Italian,European,Italy,Vegetarian,Breakfast,100,235.8,5.2,16.3,48.0,5.7,16.8,109.0,22.0,1,0,0,1,1,1,1,1,"['Nuts', 'Gluten', 'Soy']"
750,Kafta,Lebanese,Middle Eastern,Lebanon,Non-Vegetarian,Dinner,100,264.9,25.0,9.6,25.5,3.0,7.7,737.0,48.0,0,1,0,1,0,0,1,1,"['Soy', 'None']"
751,Gaeng Jued Taohu,Thai,Asian,Thailand,Vegetarian,Dinner,100,262.1,5.1,17.8,34.5,3.3,14.5,463.0,3.0,1,1,1,0,1,0,1,1,[]
752,Braised Tofu with Mushrooms,Chinese,Asian,China,Vegetarian,Lunch,100,256.7,6.0,16.7,42.7,9.8,8.0,418.0,30.0,0,1,1,0,0,1,1,1,[]
753,Vegetable Hor Mok,Thai,Asian,Thailand,Vegetarian,Dinner,100,133.1,9.6,12.3,13.6,5.3,12.9,699.0,4.0,0,1,0,0,1,1,1,1,"['Eggs', 'Nuts', 'Gluten']"
754,Hot Pot,Chinese,Asian,China,Non-Vegetarian,Beverage,100,172.7,20.3,27.2,8.9,4.3,1.0,861.0,73.0,0,0,0,1,1,1,1,1,[]
755,Dahi Chicken,Indian,Asian,India,Non-Vegetarian,Breakfast,100,397.2,8.5,17.8,27.1,6.0,17.7,414.0,134.0,1,0,0,0,1,1,1,1,"['None', 'Dairy', 'Shellfish']"
756,Oden,Japanese,Asian,Japan,Non-Vegetarian,Lunch,100,298.4,17.5,17.4,9.8,4.2,7.6,395.0,91.0,0,1,1,1,0,0,1,1,[]
757,Milmyeon,Korean,Asian,South Korea,Non-Vegetarian,Beverage,100,353.7,33.7,19.3,33.5,3.2,3.9,1063.0,89.0,1,1,1,0,0,1,0,1,"['None', 'Shellfish', 'Eggs']"
758,Kalguksu,Korean,Asian,South Korea,Non-Vegetarian,Dessert,100,341.6,5.4,26.9,54.1,2.0,23.3,743.0,99.0,1,1,0,0,0,1,1,1,"['Gluten', 'Dairy', 'Eggs']"
759,Yakhni Pulao,Indian,Asian,India,Non-Vegetarian,Dinner,100,209.6,30.9,18.7,15.0,0.6,2.4,1154.0,67.0,0,0,1,0,1,1,1,1,"['Eggs', 'Nuts', 'Gluten']"
760,Katsudon,Japanese,Asian,Japan,Non-Vegetarian,Beverage,100,192.2,24.2,14.8,6.1,1.9,5.4,797.0,73.0,0,0,1,0,1,1,1,1,"['Dairy', 'Soy']"
761,Kolhapuri Chicken,Indian,Asian,India,Non-Vegetarian,Breakfast,100,311.8,19.5,12.5,27.7,2.7,10.2,984.0,55.0,1,0,0,0,1,1,1,1,"['None', 'Shellfish', 'Dairy']"
762,Goma-ae,Japanese,Asian,Japan,Vegetarian,Dinner,100,277.3,3.3,10.1,41.0,4.7,8.9,243.0,30.0,0,1,1,1,1,1,1,1,"['Gluten', 'Dairy', 'Nuts']"
763,Shinko Maki,Japanese,Asian,Japan,Vegetarian,Lunch,100,113.1,13.2,6.4,45.0,4.8,11.1,323.0,36.0,0,1,1,1,1,1,1,1,"['None', 'Gluten']"
764,Parmigiana di Melanzane,Italian,European,Italy,Vegetarian,Dessert,100,238.0,2.6,19.9,27.9,1.0,38.6,784.0,15.0,1,0,1,0,1,1,1,0,"['None', 'Nuts']"
765,Shami Kebab,Indian,Asian,India,Non-Vegetarian,Dinner,100,380.8,25.9,13.9,26.1,4.0,9.9,539.0,111.0,0,1,1,0,1,1,0,1,"['Nuts', 'Shellfish', 'Soy']"
766,Rara Chicken,Indian,Asian,India,Non-Vegetarian,Beverage,100,163.0,17.3,8.1,35.0,4.8,7.9,759.0,66.0,0,1,0,0,1,1,1,1,"['Soy', 'Gluten', 'Nuts']"
767,Papaya Salad,Thai,Asian,Thailand,Vegetarian,Beverage,100,137.8,6.4,9.4,40.3,6.3,2.1,113.0,4.0,1,1,0,0,1,1,1,1,['Gluten']
768,Beef Tartare,French,European,France,Non-Vegetarian,Beverage,100,252.6,33.7,22.0,29.1,2.8,3.6,398.0,135.0,0,1,1,0,0,1,1,1,"['Soy', 'Eggs', 'Nuts']"
769,Frittata di Funghi,Italian,European,Italy,Vegetarian,Lunch,100,295.8,5.0,11.7,29.5,7.0,14.2,506.0,22.0,0,1,0,0,1,1,1,0,"['Eggs', 'Gluten', 'Nuts']"
770,Paccheri al Ragù di Mare,Italian,European,Italy,Non-Vegetarian,Dinner,100,162.6,16.3,12.1,6.0,4.5,7.2,422.0,130.0,0,1,1,0,1,1,1,1,['None']
771,Youvetsi,Greek,European,Greece,Non-Vegetarian,Lunch,100,188.7,21.0,13.5,16.2,1.5,4.9,667.0,148.0,0,1,0,1,1,0,1,1,['Eggs']
772,Pasta all'Arrabbiata,Italian,European,Italy,Vegetarian,Dinner,100,114.0,4.7,3.9,35.0,2.4,12.7,458.0,21.0,1,1,1,1,1,1,1,1,['Nuts']
773,Tuna Nigiri,Japanese,Asian,Japan,Non-Vegetarian,Snack,100,290.4,18.4,12.3,14.6,3.6,2.1,405.0,146.0,0,0,0,1,1,1,1,1,['Nuts']
774,Dim Sum,Chinese,Asian,China,Non-Vegetarian,Dessert,100,206.6,8.2,25.8,35.4,0.7,18.6,928.0,107.0,1,1,1,0,1,0,1,0,"['Dairy', 'None', 'Gluten']"
775,Vegetable Fried Rice,Chinese,Asian,China,Vegetarian,Snack,100,295.7,14.2,14.8,16.2,3.9,12.8,247.0,3.0,0,0,1,1,1,1,1,1,[]
776,Bœuf à la Mode,French,European,France,Non-Vegetarian,Beverage,100,325.8,23.1,28.2,24.5,0.5,9.5,533.0,70.0,0,0,1,1,1,1,1,1,"['Shellfish', 'Dairy']"
777,Wood Ear Mushroom Salad,Chinese,Asian,China,Vegetarian,Dinner,100,200.6,3.6,11.4,14.9,5.2,5.9,641.0,32.0,0,1,1,0,0,0,1,1,[]
778,Chicharrones en Salsa Verde,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,188.4,22.3,16.2,9.5,4.8,7.1,471.0,74.0,1,1,1,0,0,1,1,1,"['Shellfish', 'Eggs']"
779,Vegetable Gaeng Kari,Thai,Asian,Thailand,Vegetarian,Dessert,100,231.7,6.7,12.4,59.5,3.9,24.8,505.0,36.0,0,0,1,0,1,1,1,1,[]
780,Vegetable Pad Phak,Thai,Asian,Thailand,Vegetarian,Dessert,100,366.2,2.6,17.6,54.5,3.2,31.3,707.0,36.0,0,1,1,1,0,1,1,0,"['Soy', 'Gluten']"
781,Risotto al Pomodoro,Italian,European,Italy,Vegetarian,Dessert,100,475.9,1.9,20.9,50.9,3.8,30.2,217.0,32.0,0,1,1,1,1,1,1,0,[]
782,Mentaiko Pasta,Japanese,Asian,Japan,Non-Vegetarian,Dessert,100,416.0,1.8,19.3,31.1,1.7,15.5,660.0,96.0,1,1,0,1,0,1,0,1,[]
783,General Tso's Chicken,Chinese,Asian,China,Non-Vegetarian,Dessert,100,385.9,7.0,26.7,32.5,0.6,36.3,441.0,147.0,0,0,1,0,1,1,1,0,['Shellfish']
784,Kaki-age Tempura,Japanese,Asian,Japan,Vegetarian,Snack,100,310.6,9.0,19.7,13.9,4.4,9.9,345.0,37.0,1,1,0,1,0,1,1,0,"['Shellfish', 'Eggs']"
785,Nasu Dengaku,Japanese,Asian,Japan,Vegetarian,Snack,100,116.4,9.6,13.0,36.1,4.0,6.1,691.0,8.0,0,0,0,1,1,1,1,0,"['Dairy', 'Soy', 'Shellfish']"
786,Vegetable Donburi,Japanese,Asian,Japan,Vegetarian,Snack,100,306.7,9.8,16.0,38.5,3.7,9.0,707.0,17.0,1,1,0,1,1,1,1,1,[]
787,Cantonese Roast Duck,Chinese,Asian,China,Non-Vegetarian,Snack,100,391.6,24.0,11.1,16.7,5.7,3.2,1081.0,136.0,0,0,1,1,1,1,1,1,"['Soy', 'None', 'Eggs']"
788,Cabrito,Mexican,Latin American,Mexico,Non-Vegetarian,Beverage,100,237.5,16.7,23.9,14.3,4.7,4.4,737.0,123.0,0,1,1,1,0,1,0,0,[]
789,Bisque de Homard,French,European,France,Non-Vegetarian,Dinner,100,245.6,23.9,16.3,16.0,3.2,8.1,626.0,93.0,0,1,1,0,1,1,1,0,['Dairy']
790,Lampredotto,Italian,European,Italy,Non-Vegetarian,Lunch,100,317.7,20.4,14.1,33.0,4.3,5.8,883.0,34.0,0,1,1,1,0,1,1,1,['Eggs']
791,Anatra ai Fichi,Italian,European,Italy,Non-Vegetarian,Dessert,100,385.4,5.6,20.9,37.6,0.4,19.8,1156.0,79.0,0,1,1,0,1,1,0,1,"['None', 'Dairy']"
792,Croque Monsieur,French,European,France,Non-Vegetarian,Dinner,100,266.7,16.1,8.8,26.5,3.2,5.1,519.0,119.0,0,1,1,1,1,1,1,1,['None']
793,Alambre,Mexican,Latin American,Mexico,Non-Vegetarian,Dinner,100,192.1,18.8,18.1,13.6,1.5,6.5,886.0,129.0,0,1,1,0,1,1,1,1,"['Eggs', 'Gluten']"
794,Pad Prik King,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,254.4,16.5,14.0,34.4,3.6,7.1,307.0,92.0,0,1,1,0,1,0,1,1,[]
795,Tea-Smoked Duck,Chinese,Asian,China,Non-Vegetarian,Lunch,100,159.4,26.4,28.3,34.1,3.2,4.6,1151.0,111.0,0,1,1,0,1,1,1,1,[]
796,Galbitang,Korean,Asian,South Korea,Non-Vegetarian,Dessert,100,219.5,5.2,14.8,41.4,2.3,29.6,621.0,50.0,0,1,0,0,1,1,1,1,[]
797,Steamed Vegetable Buns,Chinese,Asian,China,Vegetarian,Dinner,100,225.9,13.0,14.3,23.5,9.5,13.8,247.0,2.0,1,0,1,0,1,1,1,1,"['Gluten', 'Soy']"
798,Boeuf en Daube,French,European,France,Non-Vegetarian,Beverage,100,335.3,31.6,29.3,31.7,3.6,5.3,325.0,60.0,0,1,1,1,1,1,1,1,[]
799,Bean and Cheese Pupusas,Mexican,Latin American,Mexico,Vegetarian,Breakfast,100,314.9,14.4,16.1,42.3,3.0,12.2,162.0,17.0,1,0,0,0,1,0,1,1,"['Gluten', 'None', 'Nuts']"
800,Gaeng Om,Thai,Asian,Thailand,Vegetarian,Lunch,100,287.5,11.3,19.8,21.1,6.0,5.6,408.0,34.0,0,1,0,0,0,1,0,1,"['Eggs', 'Gluten', 'Dairy']"
801,Kalbi Tang,Korean,Asian,South Korea,Non-Vegetarian,Dinner,100,321.1,32.6,12.5,31.2,0.4,8.9,596.0,68.0,0,0,1,0,1,1,1,1,['Nuts']
802,Makchang,Korean,Asian,South Korea,Non-Vegetarian,Lunch,100,278.0,33.8,9.1,15.6,5.1,4.0,479.0,81.0,0,1,1,0,1,1,1,1,"['Gluten', 'Dairy']"
803,Corn Tamales,Mexican,Latin American,Mexico,Vegetarian,Beverage,100,196.4,14.0,16.0,30.2,9.9,7.5,141.0,10.0,1,1,0,0,1,1,1,1,"['Soy', 'Gluten', 'Nuts']"
804,Pla Pao,Thai,Asian,Thailand,Non-Vegetarian,Dinner,100,259.0,18.1,28.8,28.0,1.6,5.9,949.0,143.0,1,0,1,0,1,1,1,1,[]
805,Tofu Penang,Thai,Asian,Thailand,Vegetarian,Lunch,100,320.4,9.2,16.2,32.5,6.4,2.6,188.0,21.0,0,1,1,0,1,1,1,1,"['Soy', 'Eggs']"
806,Cochinita Pibil,Mexican,Latin American,Mexico,Non-Vegetarian,Dessert,100,280.7,1.2,24.5,26.1,3.0,28.5,1172.0,88.0,0,0,1,0,1,1,1,0,"['Soy', 'Eggs', 'Nuts']"
807,Samgyetang,Korean,Asian,South Korea,Non-Vegetarian,Dinner,100,165.9,26.0,26.5,34.9,2.6,3.2,1116.0,53.0,0,1,1,0,1,1,1,1,"['Eggs', 'None', 'Nuts']"
808,Steak Frites,French,European,France,Non-Vegetarian,Breakfast,100,353.9,11.1,5.8,30.4,2.9,14.3,1154.0,62.0,1,0,0,1,1,1,1,1,[]
809,Tum Makua,Thai,Asian,Thailand,Vegetarian,Beverage,100,302.9,3.7,12.1,12.8,9.5,11.7,561.0,33.0,0,1,1,0,0,1,1,0,['Eggs']
810,Salt and Pepper Pork Ribs,Chinese,Asian,China,Non-Vegetarian,Breakfast,100,361.9,19.5,19.3,47.7,4.6,4.1,775.0,45.0,1,0,0,0,1,1,1,1,[]
811,Dan Dan Noodles,Chinese,Asian,China,Vegetarian,Snack,100,248.1,8.8,13.6,10.4,3.6,7.9,765.0,15.0,1,1,0,1,0,1,1,1,"['Shellfish', 'Soy']"
812,Fish Tikka,Indian,Asian,India,Non-Vegetarian,Snack,100,256.1,29.3,21.3,14.0,2.5,2.2,1169.0,46.0,1,0,0,1,1,1,1,1,"['None', 'Gluten', 'Shellfish']"
813,Crispy Lemon Chicken,Chinese,Asian,China,Non-Vegetarian,Dessert,100,311.6,1.2,14.4,52.3,1.0,17.0,727.0,31.0,0,0,1,0,1,1,1,1,"['Shellfish', 'None']"
814,Seppie in Umido,Italian,European,Italy,Non-Vegetarian,Beverage,100,171.2,31.2,25.0,32.5,5.1,6.8,347.0,124.0,0,0,1,0,1,1,1,1,[]
815,Kibbeh,Lebanese,Middle Eastern,Lebanon,Non-Vegetarian,Breakfast,100,411.4,17.0,15.2,27.0,6.9,15.1,1183.0,49.0,1,0,0,0,1,1,1,1,"['Dairy', 'Shellfish']"
816,Black Bean and Corn Salad,Mexican,Latin American,Mexico,Vegetarian,Lunch,100,156.4,5.5,16.5,17.5,2.5,15.0,117.0,33.0,0,1,1,0,1,0,1,1,['Nuts']
817,Kebab Karaz,Lebanese,Middle Eastern,Lebanon,Non-Vegetarian,Dessert,100,309.6,8.6,21.1,56.6,4.6,15.2,368.0,60.0,0,0,1,0,1,1,1,1,[]
818,Tofu Pad Khing,Thai,Asian,Thailand,Vegetarian,Dinner,100,267.3,13.7,10.8,34.3,3.5,12.3,777.0,11.0,0,1,1,0,1,1,1,0,[]
819,Nopalitos Salad,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,223.7,4.0,12.5,30.1,3.2,7.2,334.0,21.0,0,1,1,0,1,1,1,1,[]
820,Tortelloni di Ricotta,Italian,European,Italy,Vegetarian,Dessert,100,375.7,1.1,25.2,50.0,1.8,16.3,628.0,38.0,1,1,1,0,1,1,1,1,[]
821,Pollo Pibil,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,260.0,9.9,8.7,37.3,2.1,8.4,927.0,97.0,1,1,0,1,1,1,1,1,[]
822,Budae Jjigae,Korean,Asian,South Korea,Non-Vegetarian,Breakfast,100,296.6,11.3,16.2,20.2,1.5,17.9,370.0,115.0,1,0,0,1,1,1,0,1,['Nuts']
823,Tofu and Vegetable Clay Pot,Chinese,Asian,China,Vegetarian,Breakfast,100,430.0,9.1,12.4,37.1,7.2,19.0,618.0,3.0,1,1,0,0,1,0,1,1,['Dairy']
824,Snow Pea Leaf Stir-Fry,Chinese,Asian,China,Vegetarian,Snack,100,267.3,7.9,11.0,12.0,3.5,12.1,418.0,12.0,1,1,0,1,1,1,1,1,"['Dairy', 'Nuts']"
825,Stifado,Greek,European,Greece,Non-Vegetarian,Dinner,100,246.0,32.1,24.5,13.2,0.7,2.5,1129.0,100.0,0,1,0,0,1,1,1,1,"['Gluten', 'Eggs', 'Nuts']"
826,Beef Tataki,Japanese,Asian,Japan,Non-Vegetarian,Breakfast,100,333.4,13.9,12.3,44.2,4.7,4.1,416.0,94.0,1,1,0,0,1,1,1,1,[]
827,Calabacitas,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,334.1,6.7,17.8,40.6,4.0,1.5,171.0,29.0,0,1,0,0,1,1,0,1,['Nuts']
828,Mirchi Ka Salan,Indian,Asian,India,Vegetarian,Breakfast,100,249.9,10.6,15.0,41.8,1.8,9.3,440.0,22.0,1,0,0,1,1,0,1,0,"['None', 'Dairy', 'Shellfish']"
829,Bibimbap,Korean,Asian,South Korea,Non-Vegetarian,Dessert,100,445.5,2.5,26.2,49.3,2.8,32.5,671.0,47.0,0,1,1,0,1,1,1,1,['None']
830,Hor Mok,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,316.4,25.5,22.1,15.1,5.4,5.9,377.0,84.0,1,1,1,0,1,1,1,1,[]
831,Cucumber Salad,Chinese,Asian,China,Vegetarian,Beverage,100,289.1,12.5,11.4,45.8,4.1,6.7,729.0,36.0,0,1,0,0,1,0,1,1,[]
832,Fish Plaki,Greek,European,Greece,Non-Vegetarian,Dessert,100,405.7,8.7,11.8,55.3,1.6,19.5,515.0,80.0,0,0,1,0,0,1,1,0,[]
833,Jajangmyeon,Korean,Asian,South Korea,Non-Vegetarian,Dessert,100,275.4,3.9,12.7,35.4,2.9,26.0,612.0,120.0,0,0,1,1,1,0,1,1,[]
834,Kaeng Kari Gai,Thai,Asian,Thailand,Non-Vegetarian,Dessert,100,468.1,7.8,16.6,51.1,0.8,18.3,611.0,127.0,0,1,1,0,1,1,1,1,['Soy']
835,Chilaquiles,Mexican,Latin American,Mexico,Vegetarian,Lunch,100,161.6,3.8,5.2,44.3,7.1,4.5,489.0,21.0,1,1,1,0,1,1,0,1,"['Dairy', 'Shellfish']"
836,Mexican Rice,Mexican,Latin American,Mexico,Vegetarian,Dinner,100,263.9,5.8,17.7,22.4,7.6,1.2,361.0,14.0,0,1,0,0,1,1,0,1,"['Gluten', 'Eggs', 'Dairy']"
837,Soutzoukakia,Greek,European,Greece,Non-Vegetarian,Lunch,100,285.9,16.5,25.4,11.5,4.1,8.0,806.0,119.0,0,1,1,0,1,1,1,1,['Gluten']
838,Pastitsio,Greek,European,Greece,Non-Vegetarian,Dessert,100,398.6,4.2,26.2,35.3,2.9,33.6,641.0,66.0,0,1,1,0,0,1,1,1,[]
839,Rasgulla,Indian,Asian,India,Vegetarian,Lunch,100,214.8,12.8,18.8,31.8,7.3,13.6,169.0,9.0,0,1,1,0,1,1,1,0,"['Nuts', 'Soy']"
840,Vegetable Egg Foo Young,Chinese,Asian,China,Vegetarian,Dessert,100,412.7,8.4,27.1,39.5,0.4,25.9,262.0,12.0,0,0,1,0,1,1,1,1,"['None', 'Nuts']"
